userID,prod_ID,rating,prod_name,imgurl
AGGAQLXPVGM5D,B0052IVPP4,5.0,Spalding NBA Replica Rubber Outdoor Basketball,"['https://images-na.ssl-images-amazon.com/images/I/510oQW5bX8L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51zI4eQB39L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51gjR2ciqDL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51Yi-kCUSQL._SS40_.jpg']"
A5CDMTW6JKV5G,B0053C3WDC,5.0,SKLZ Gold Flex - Golf Training Aid for Strength and Tempo Training / Golf Swing Trainer,"['https://images-na.ssl-images-amazon.com/images/I/41uJO2d8q8L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41INRJOjRCL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61QNU3pV6TL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41vVettStiL._SS40_.jpg']"
AN81JUYW2SL24,B0053C3WDC,5.0,SKLZ Gold Flex - Golf Training Aid for Strength and Tempo Training / Golf Swing Trainer,"['https://images-na.ssl-images-amazon.com/images/I/41uJO2d8q8L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41INRJOjRCL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61QNU3pV6TL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41vVettStiL._SS40_.jpg']"
ADF7Z7QMFUL7K,B0053CVGVM,5.0,"Spyderco CatG-10 Plain Edge Knife , Black",[]
A35JUT96GPXSML,B0053EQJGC,4.0,"UTG Integral 1&quot; Med-pro QD Ring Mount, 2 Top Slots,95mm Base","['https://images-na.ssl-images-amazon.com/images/I/41GS1kBSb9L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41YRVTHb7OL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/519irk3AN1L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51Y5UbytpXL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/417GNXQiOOL._SS40_.jpg']"
A2QGOE9VHBNPKS,B0053Y1H9G,5.0,"Air Venturi Pellet Pen, Holds 15 .22-Cal Pellets, Green","['https://images-na.ssl-images-amazon.com/images/I/41Eyh3k6egL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41gqYUlcCxL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31uNKXDuZ-L._SS40_.jpg']"
A2QGOE9VHBNPKS,B005543YUE,5.0,RockShox High-Pressure Shock Pump (300 psi max),[]
AGGAQLXPVGM5D,B0055WRZ3I,5.0,Schwinn 450 Elliptical Trainer,"['https://images-na.ssl-images-amazon.com/images/I/51HZfW97gHL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41HNvfI7g3L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41tH%2B61F4LL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ldmpeJhKL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41C3XyFy8xL._SS40_.jpg']"
A8VI7KMUHI7ZH,B0056GW4M0,1.0,MTECH USA MT-151 Fixed Blade Knife 14.5-Inch Overall,[]
AO4KJPY9BMJQL,B00598KU7Q,5.0,Rothco 3 Piece Canteen Kit with Cover &amp; Aluminum Cup,['https://images-na.ssl-images-amazon.com/images/I/41kWuYLtTvL._SS36_.jpg']
A2XPJ5FLVMFJAY,B00598KU7Q,5.0,Rothco 3 Piece Canteen Kit with Cover &amp; Aluminum Cup,['https://images-na.ssl-images-amazon.com/images/I/41kWuYLtTvL._SS36_.jpg']
A2KPDRY4YRR7WP,B00598KU7Q,5.0,Rothco 3 Piece Canteen Kit with Cover &amp; Aluminum Cup,['https://images-na.ssl-images-amazon.com/images/I/41kWuYLtTvL._SS36_.jpg']
A38FV08N9Z4BD8,B005BTT8JY,3.0,iPROTEC LG Universal Long Gun Mount,['https://images-na.ssl-images-amazon.com/images/I/31OcAgiyqzL._SS40_.jpg']
AJGU56YG8G1DQ,B005CIEY6Q,5.0,One Dr. Jordan's NEW YEARS Mini Super Blast Air Horn - make ENDLESS loud noise!,[]
A1R0PBOIOOIPZK,B005CR0W0E,5.0,50 Pack - 10&quot; Reactive Splatter Targets - Glowshot - Multi Color - Gun and Rifle Targets - Glow Shot,"['https://images-na.ssl-images-amazon.com/images/I/51h7x5adANL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51V3ZuLEgfL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51fPHimtrCL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51rDt-ZWoCL._SS36_.jpg']"
A2XRMQA6PJ5ZJ8,B005CR0W0E,4.0,50 Pack - 10&quot; Reactive Splatter Targets - Glowshot - Multi Color - Gun and Rifle Targets - Glow Shot,"['https://images-na.ssl-images-amazon.com/images/I/51h7x5adANL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51V3ZuLEgfL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51fPHimtrCL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51rDt-ZWoCL._SS36_.jpg']"
ASREZFXN55U2R,B005CVPG92,5.0,KMC X10SL 10 Speed 116 Links Chain (Silver),[]
A3L61G6N7AT8N2,B005D7FXMA,5.0,Cygolite Expilion 400 Usb Rechargeable Headlight with Quick Release Li-Ion Battery Stick and Wall Charger,[]
A3OXHLG6DIBRW8,B005D7JXB2,5.0,75 Pack - 8&quot; Reactive Splatter Targets - Glowshot - Multi Color - Gun and Rifle Targets - Glow Shot,"['https://images-na.ssl-images-amazon.com/images/I/51N4ajvFMYL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51q2iIe5IxL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51msqnTZcuL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51mqDY2EXuL._SS36_.jpg']"
A2XRMQA6PJ5ZJ8,B005D7JXB2,5.0,75 Pack - 8&quot; Reactive Splatter Targets - Glowshot - Multi Color - Gun and Rifle Targets - Glow Shot,"['https://images-na.ssl-images-amazon.com/images/I/51N4ajvFMYL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51q2iIe5IxL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51msqnTZcuL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51mqDY2EXuL._SS36_.jpg']"
A1R0PBOIOOIPZK,B005D7LMGG,5.0,40 pack - 16&quot; x 10&quot; Reactive Splatter Targets - GlowShot - Multi Color - See Your Hits Instantly - Gun and Rifle Targets,"['https://images-na.ssl-images-amazon.com/images/I/513vvec3dLL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/513kpoO4MKL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51n9VgjKCgL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51%2Bhts4pNYL._SS36_.jpg']"
A35JUT96GPXSML,B005D9HZ1K,2.0,FSI Sniper 6-24x50mm Scope W front AO adjustment. Red/Blue/green mil-dot reticle. Comes with extended sunshade and Heavy Duty Ring Mount,"['https://images-na.ssl-images-amazon.com/images/I/31FSVh9Y87L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31FAZFMBoJL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41rAstJFSdL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41xf7id28XL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Mnu0oRUVL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/419cAN605zL._SS40_.jpg']"
A3L61G6N7AT8N2,B005DVA37Q,4.0,Cygolite Expilion 350-Lumen USB Rechargeable Headlight,"['https://images-na.ssl-images-amazon.com/images/I/41zN2zSBXrL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51c5RrLapNL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41w5uCu4JXL._SS40_.jpg']"
A3C1QYGEET3BVY,B005DVA37Q,5.0,Cygolite Expilion 350-Lumen USB Rechargeable Headlight,"['https://images-na.ssl-images-amazon.com/images/I/41zN2zSBXrL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51c5RrLapNL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41w5uCu4JXL._SS40_.jpg']"
A2TI79NM4NCEUI,B005EMILVO,5.0,WatchFire Camper's Hatchet,[]
AN81JUYW2SL24,B005FIAR0U,5.0,Srixon Q-Star Golf Ball (2011 Model),"['https://images-na.ssl-images-amazon.com/images/I/41EuDYAK9BL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/5191ZD713ML._SS36_.jpg']"
AO4KJPY9BMJQL,B005FIS14Y,5.0,"Fat Gripz - The Ultimate Arm Builder (2.25&rdquo; Diameter, Most Popular, Original, Blue)","['https://images-na.ssl-images-amazon.com/images/I/41dvCXcycfL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41tG7PU%2BGzL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bnB2FOZBL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41qYt6Ksn5L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/413Rx32ybtL._SS40_.jpg']"
A1RPTVW5VEOSI,B005I0K5CA,5.0,Lyman Turbo Brass/Media Separator,"['https://images-na.ssl-images-amazon.com/images/I/41X82lvy79L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51GOUlBTJTL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41vRsMBrwWL._SS40_.jpg']"
A2XX2A4OJCDNLZ,B005I4T51S,5.0,Ultimate Arms Gear Tactical Stealth Black Slip On Rubber Recoil Reducing Combat Buttpad Butt Pad For 6 Six Position Retractable Collapsible Stock AR-15 AR15 M4 Rifle Shotgun,['https://images-na.ssl-images-amazon.com/images/I/41pESp2fitL._SS40_.jpg']
A2KPDRY4YRR7WP,B005I4T51S,4.0,Ultimate Arms Gear Tactical Stealth Black Slip On Rubber Recoil Reducing Combat Buttpad Butt Pad For 6 Six Position Retractable Collapsible Stock AR-15 AR15 M4 Rifle Shotgun,['https://images-na.ssl-images-amazon.com/images/I/41pESp2fitL._SS40_.jpg']
A2XPJ5FLVMFJAY,B005JI20YW,1.0,1 X .45ACP/.45 Cartidge Laser Bore Sighter,[]
A1ZJZ7RFZUW8GG,B005KLXGJQ,5.0,SE GC16M Rifle/Gun Cleaning Kit (10 PC.),"['https://images-na.ssl-images-amazon.com/images/I/51YWdJnz4qL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61Duf-ORDmL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61khYYg3x9L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61tDud7B0ML._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61XNkNq3XGL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/518T075-wDL._SS40_.jpg']"
A2QGOE9VHBNPKS,B005MKBFR0,4.0,Foldable Traveling Backpack,['https://images-na.ssl-images-amazon.com/images/I/41i-j23S-sL._SS40_.jpg']
A3M55R486M5RUF,B005PUONIK,5.0,"Fitbit Wireless Activity/Sleep Tracker, Black/Blue","['https://images-na.ssl-images-amazon.com/images/I/31syfl3dfPL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/517Tf3H-iLL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41%2BMnREbZxL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41j%2BSpVST7L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31sH5TQ1aRL._SS40_.jpg']"
A2QGOE9VHBNPKS,B005QRYQ0C,5.0,HIGHROCK Lightweight Compact Folding Camp Stove Windscreen,"['https://images-na.ssl-images-amazon.com/images/I/41yFo6uQT%2BL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41EU%2BYmz7xL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/513IC4al1mL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41yHKMuMwHL._SS40_.jpg']"
A2XRMQA6PJ5ZJ8,B005SRBEWS,4.0,MILITARIA M1 Garand Mil Spec Buttstock Cleaning Kit,[]
A3M55R486M5RUF,B005T2W750,5.0,"Gear Up Hang-2 Deluxe Kayak Storage Strap, Black",[]
A2JP9E1H0SF392,B005UD79Q0,4.0,Ultega Wireless All-Round Bike Computer,"['https://images-na.ssl-images-amazon.com/images/I/413NhbZOWUL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/4128ZKGyiFL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41L%2BHhLiYSL._SS40_.jpg']"
A35JUT96GPXSML,B005UGIPUQ,2.0,UTG 3.8&quot; ITA Red/Green CQB Dot Sight with Integral Mount,[]
A5CDMTW6JKV5G,B005UTLXXE,5.0,SKLZ SIMSTIX - True Feel Club for Golf Gaming,[]
A2XX2A4OJCDNLZ,B0062B4PQQ,5.0,Crosman Pneumatic Pump Air Rifle .177 Caliber,"['https://images-na.ssl-images-amazon.com/images/I/31DV5Y9%2BZxL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31yDU6pjDTL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31o53G9T97L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31ZQ9VUPt4L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31ZCECtD%2BsL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31y5kb3HbQL._SS40_.jpg']"
A2XRMQA6PJ5ZJ8,B0064OAIDA,5.0,40 Pack - 10x16&quot; Reactive Splatter Target 5 Bulls-eyes Per Target - Multicolor - Total of 200 Targets on All 40 Sheets,[]
AO4KJPY9BMJQL,B0065ME4PO,5.0,"ProSource Dual Ab Wheel Roller Abdominal Exercise Equipment with Comfortable, Easy Grip Handles","['https://images-na.ssl-images-amazon.com/images/I/51YLIfS31YL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41E6G2qqh3L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/412yX%2B5WK9L._SS36_.jpg']"
A2QGOE9VHBNPKS,B0065PHDZE,4.0,2008 RAD Cycle Products Pro Bicycle Adjustable Repair Stand,"['https://images-na.ssl-images-amazon.com/images/I/317sRmSBIcL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/511iuY743qL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51E6hxuI5SL._SS40_.jpg']"
AN81JUYW2SL24,B0066Q4F3A,5.0,Callaway Hex Black Tour Golf Ball (12 Pack),"['https://images-na.ssl-images-amazon.com/images/I/31TVs0rWbsL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41CqdrxwweL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41MzXy3OQ3L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/4188W9UHnLL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41j44iQTYwL._SS40_.jpg']"
A16Z9OKB0NVI3F,B006DSKIQO,5.0,niceEshop Waterproof Double White LED Light with Black Silicone for Bicycle,"['https://images-na.ssl-images-amazon.com/images/I/31ClfPLtX1L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/4185oZqmfNL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41YgL6BCL7L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41nydWwrO4L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41%2BUJnpnV8L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31CH7d-RhaL._SS40_.jpg']"
A16Z9OKB0NVI3F,B006FFSJ7U,5.0,niceEshop(TM) Black Waterproof Silicone Rear Bicycle Light Flashlight with 2 LED Bulbs(Red Light),"['https://images-na.ssl-images-amazon.com/images/I/41PDTAuc-QL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31X3WpTqbxL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/4141gbBjSXL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31oGgdyKGRL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31sFfLohgTL._SS40_.jpg']"
A2KPDRY4YRR7WP,B006HWTZYM,4.0,Fury Tactical Kuba-Kickz Self Defense Control Device,"['https://images-na.ssl-images-amazon.com/images/I/61U%2BMNN2gOL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/414HeonyEYL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41irYSRQVRL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41yUu%2BcBCtL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41%2B8c8RusGL._SS36_.jpg']"
A37FULV9NLQYXU,B006J9HLPI,4.0,3 Bug Slipit Set SS Plain Edge,[]
A26JK2M10K48TM,B006J9HLPI,4.0,3 Bug Slipit Set SS Plain Edge,[]
A2XRMQA6PJ5ZJ8,B006JVZA7W,5.0,Crimson Trace CMR-201 Rail Master Universal Red,"['https://images-na.ssl-images-amazon.com/images/I/31ujCKRed8L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31XecEVXdpL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41YV0ZCQ9kL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41EDGctHx7L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41inzrKjwnL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41a-KjoFh2L._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/4122w60g-4L._SS36_.jpg']"
ADF7Z7QMFUL7K,B006M9NJNI,4.0,"Gerber Remix Tactical Knife, Serrated Edge [30-000433]","['https://images-na.ssl-images-amazon.com/images/I/31E-MMwOeUL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31Lz6%2BrG9wL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31NFH8edNRL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/410582BRR1L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41qnJ%2BOpElL._SS40_.jpg']"
A3OXHLG6DIBRW8,B006QF3TW4,5.0,LifeStraw Personal Water Filter,"['https://images-na.ssl-images-amazon.com/images/I/51e7ZvjJ2hL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/414eKpFMnNL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51LJFIXx5HL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51NN9KtKIzL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/513Gtrp1koL._SS40_.jpg']"
A38FV08N9Z4BD8,B006QF3TW4,4.0,LifeStraw Personal Water Filter,"['https://images-na.ssl-images-amazon.com/images/I/51e7ZvjJ2hL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/414eKpFMnNL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51LJFIXx5HL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51NN9KtKIzL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/513Gtrp1koL._SS40_.jpg']"
A3L1VJMHFWONCB,B006QQX3C4,5.0,RioRand 4 Mode 1200 Lm Cree Xml T6 Bulb LED Bicycle Bike Headlight Lamp Flashlight Light Headlamp,"['https://images-na.ssl-images-amazon.com/images/I/41-TZtQiNEL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51QET41Nw4L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/511bWJmMaOL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51LIkoP9zhL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51Px9huKsiL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51LsRvuV9jL._SS40_.jpg']"
A3OXHLG6DIBRW8,B006X9DLQM,5.0,Ade Advanced Optics Front/Rear 45-Degree Rapid Transition BUIS Backup Iron Sight,"['https://images-na.ssl-images-amazon.com/images/I/41Am43YWijL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41UqLSqlDvL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/314yaHhWU9L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41qd7RZ7soL._SS40_.jpg']"
A2KPDRY4YRR7WP,B006YBY91K,4.0,Cold Steel Cutlass Machete 97DRMS,[]
A3IP7P59KKM4Y9,B006ZC5KLG,5.0,"MSR Groundhog Tent Stake Kit, 6-Pack",['https://images-na.ssl-images-amazon.com/images/I/21xJ6mWcJkL._SS40_.jpg']
AN81JUYW2SL24,B006ZC5KLG,5.0,"MSR Groundhog Tent Stake Kit, 6-Pack",['https://images-na.ssl-images-amazon.com/images/I/21xJ6mWcJkL._SS40_.jpg']
A2XRMQA6PJ5ZJ8,B006ZNF8T4,5.0,25 and 75 Pack - 4 Bullseye - Reactive Splatter Targets - Tagboard and Adhesive Versions- GlowShot - Multi Color - Gun and Rifle Targets,"['https://images-na.ssl-images-amazon.com/images/I/61OzV3EwHSL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41LDPlnT%2B3L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51g5G8kFMML._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61mw-omb1oL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51UWPSQ%2Bk3L._SS36_.jpg']"
A27Y4OEC9MD9PA,B007138TL6,5.0,Magpul Art of Precision Rifle DVD (Set of 5 discs),[]
AGGAQLXPVGM5D,B0074YR6BQ,5.0,Gamo Bone Collector Bull Whisper IGT Air Rifle air rifle,"['https://images-na.ssl-images-amazon.com/images/I/51W0EoOv0GL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/3104gFzQRFL._SS40_.jpg']"
AGGAQLXPVGM5D,B00750NBGI,5.0,MISSION Athletecare Court Grip,"['https://images-na.ssl-images-amazon.com/images/I/51JoWVfCRNL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41qUe1Hr-JL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41L8eZ61mML._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41z%2BMGqy-jL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41s2anVTPzL._SS40_.jpg']"
AN81JUYW2SL24,B00750NBGI,4.0,MISSION Athletecare Court Grip,"['https://images-na.ssl-images-amazon.com/images/I/51JoWVfCRNL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41qUe1Hr-JL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41L8eZ61mML._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41z%2BMGqy-jL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41s2anVTPzL._SS40_.jpg']"
A1RPTVW5VEOSI,B0075D374Q,3.0,Moultrie Game Spy M80-XT Infrared Flash Camera,[]
A3OXHLG6DIBRW8,B0075MOZ9S,4.0,"NcSTAR NC Star AQPTLMG, Green Laser Sight, Ultra Compact for Pistol with Quick Release Mount",[]
A1R0PBOIOOIPZK,B007BGSI5U,5.0,"Howard Leight by Honeywell Impact Pro Sound Amplification Electronic Shooting Earmuff, Black &amp; Grey (R-01902)","['https://images-na.ssl-images-amazon.com/images/I/613T1WXBZML._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/511j8I-YTHL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51Blpnbpm-L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51B8bBqHagL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/4153Z3hxccL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41foG1emMkL._SS40_.jpg']"
A35JUT96GPXSML,B007BGSI5U,5.0,"Howard Leight by Honeywell Impact Pro Sound Amplification Electronic Shooting Earmuff, Black &amp; Grey (R-01902)","['https://images-na.ssl-images-amazon.com/images/I/613T1WXBZML._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/511j8I-YTHL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51Blpnbpm-L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51B8bBqHagL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/4153Z3hxccL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41foG1emMkL._SS40_.jpg']"
AOVTLYTHVDNUX,B007DCCOFW,4.0,Smith and Wesson SWPENMP2BK 5.8in Aircraft Aluminum Refillable Tactical Screw Cap Pen for Outdoor Survival Camping and Everyday Carry,"['https://images-na.ssl-images-amazon.com/images/I/51ZQbNQbYsL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/413Tfan81RL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41RzjzdPNJL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41gW5oU9dyL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41MfQ1SuVuL._SS40_.jpg']"
A3M55R486M5RUF,B007EN0FL0,5.0,OAKLEY OO9144 Half Jacket 2.0 Sunglasses,"['https://images-na.ssl-images-amazon.com/images/I/31dMY1EfpFL._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31wc3%2BzXgfL._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41aaMfCpfjL._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/3187ua-ZsPL._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31F2eOrHDfL._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/319Y2C-zAVL._SX38_SY50_CR,0,0,38,50_.jpg']"
A38FV08N9Z4BD8,B007JPJKUU,5.0,"RioRand Offset Ring Side Mount for Flashlight/Laser, Black",['https://images-na.ssl-images-amazon.com/images/I/41vS45lyXwL._SS40_.jpg']
A3OXHLG6DIBRW8,B007KAYKHW,4.0,9mm Safety Training Ammo - Dummy Ammunition,['https://images-na.ssl-images-amazon.com/images/I/41J%2BSbTIMHL._SS40_.jpg']
A1R0PBOIOOIPZK,B007OX9X9K,5.0,CamelBak Eddy 750ml Charcoal Waterbottle - AW17,[]
A22CW0ZHY3NJH8,B007OX9X9K,4.0,CamelBak Eddy 750ml Charcoal Waterbottle - AW17,[]
A37FULV9NLQYXU,B007S3MP0U,3.0,Kershaw Echelon 1880 Pocket Knife,[]
A1R0PBOIOOIPZK,B007WADKN0,5.0,Grace USA - Steel Roll Spring Punch Set - RS7 - Gunsmithing - Steel Punches - 7 piece - Gunsmith Tools &amp; Accessories,"['https://images-na.ssl-images-amazon.com/images/I/31nOptoI2DL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41IzvzsqpfL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61RfwayjXKL._SS40_.jpg']"
